Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Days to Deliver,Delivery Company,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales per Unit,Profit per Unit,Delivery Efficiency,Year,Month,Profit Margin,Adj Close
Walmart,1185732,7/14/2022,Midwest,Illinois,Chicago,Diet Coke,57,USPS,0.45,3250,1463,512,0.35,0.450153846,0.157538462,25.66666667,2022,7,34.99658237,58.94903183
Walmart,1185732,7/14/2022,Midwest,Illinois,Chicago,Sprite,59,USPS,0.4,2500,1000,350,0.35,0.4,0.14,16.94915254,2022,7,35,58.94903183
Walmart,1185732,7/14/2022,Midwest,Illinois,Chicago,Fanta,15,USPS,0.4,2000,800,320,0.4,0.4,0.16,53.33333333,2022,7,40,58.94903183
Walmart,1185732,7/14/2022,Midwest,Illinois,Chicago,Powerade,51,UPS,0.5,2250,1125,394,0.35,0.5,0.175111111,22.05882353,2022,7,35.02222222,58.94903183
Walmart,1185732,7/14/2022,Midwest,Illinois,Chicago,Dasani Water,56,FedEx,0.55,4000,2200,1100,0.5,0.55,0.275,39.28571429,2022,7,50,58.94903183
Walmart,1185732,7/15/2022,Southeast,Virginia,Richmond,Coca-Cola,26,DHL,0.6,9000,5400,2700,0.5,0.6,0.3,207.6923077,2022,7,50,59.25240326
Walmart,1185732,7/15/2022,Southeast,Virginia,Richmond,Diet Coke,45,FedEx,0.55,6500,3575,1430,0.4,0.55,0.22,79.44444444,2022,7,40,59.25240326
Walmart,1185732,7/15/2022,Southeast,Virginia,Richmond,Sprite,22,UPS,0.5,5750,2875,863,0.3,0.5,0.150086957,130.6818182,2022,7,30.0173913,59.25240326
Walmart,1185732,7/15/2022,Southeast,Virginia,Richmond,Fanta,35,FedEx,0.5,5250,2625,919,0.35,0.5,0.175047619,75,2022,7,35.00952381,59.25240326
Walmart,1185732,7/15/2022,Southeast,Virginia,Richmond,Powerade,28,UPS,0.6,5500,3300,1320,0.4,0.6,0.24,117.8571429,2022,7,40,59.25240326
Walmart,1185732,7/15/2022,Southeast,Virginia,Richmond,Dasani Water,41,DHL,0.65,7250,4713,2592,0.55,0.650068966,0.357517241,114.9512195,2022,7,54.99681731,59.25240326
Walmart,1185732,7/16/2022,Southeast,Kentucky,Louisville,Coca-Cola,37,FedEx,0.6,8500,5100,2040,0.4,0.6,0.24,137.8378378,2022,7,40,61.77426822
Walmart,1185732,7/16/2022,Southeast,Kentucky,Louisville,Diet Coke,36,FedEx,0.55,6000,3300,1155,0.35,0.55,0.1925,91.66666667,2022,7,35,61.73001216
Walmart,1185732,7/16/2022,Southeast,Kentucky,Louisville,Sprite,31,DHL,0.5,5250,2625,1050,0.4,0.5,0.2,84.67741935,2022,7,40,61.6857561
Walmart,1185732,7/16/2022,Southeast,Kentucky,Louisville,Fanta,34,DHL,0.5,4750,2375,950,0.4,0.5,0.2,69.85294118,2022,7,40,61.64150003
Walmart,1185732,7/16/2022,Southeast,Kentucky,Louisville,Powerade,50,DHL,0.6,5000,3000,1050,0.35,0.6,0.21,60,2022,7,35,61.59724397
Walmart,1185732,7/16/2022,Southeast,Kentucky,Louisville,Dasani Water,39,DHL,0.65,6750,4388,2194,0.5,0.650074074,0.325037037,112.5128205,2022,7,50,61.55298791
Walmart,1185732,7/16/2022,Midwest,Indiana,Indianapolis,Coca-Cola,44,USPS,0.6,6500,3900,1560,0.4,0.6,0.24,88.63636364,2022,7,40,57.08004161
Walmart,1185732,7/16/2022,Midwest,Indiana,Indianapolis,Diet Coke,51,DHL,0.55,4000,2200,880,0.4,0.55,0.22,43.1372549,2022,7,40,57.81815665
Walmart,1185732,7/16/2022,Midwest,Indiana,Indianapolis,Sprite,35,USPS,0.5,3250,1625,650,0.4,0.5,0.2,46.42857143,2022,7,40,58.55627169
Walmart,1185732,7/16/2022,Midwest,Indiana,Indianapolis,Fanta,55,FedEx,0.5,2750,1375,550,0.4,0.5,0.2,25,2022,7,40,59.29438673
Walmart,1185732,7/16/2022,Midwest,Indiana,Indianapolis,Powerade,22,USPS,0.6,3000,1800,720,0.4,0.6,0.24,81.81818182,2022,7,40,60.03250177
Walmart,1185732,7/16/2022,Midwest,Indiana,Indianapolis,Dasani Water,22,FedEx,0.65,4750,3088,1235,0.4,0.650105263,0.26,140.3636364,2022,7,39.99352332,60.7706168
Walmart,1185732,7/17/2022,Northeast,Maine,Portland,Coca-Cola,20,FedEx,0.55,5500,3025,1059,0.35,0.55,0.192545455,151.25,2022,7,35.00826446,61.86964182
Walmart,1185732,7/17/2022,Northeast,Maine,Portland,Diet Coke,26,UPS,0.5,3000,1500,525,0.35,0.5,0.175,57.69230769,2022,7,35,61.86321317
Walmart,1185732,7/17/2022,Northeast,Maine,Portland,Sprite,35,DHL,0.45,2250,1013,405,0.4,0.450222222,0.18,28.94285714,2022,7,39.98025666,61.85678453
Walmart,1185732,7/17/2022,Northeast,Maine,Portland,Fanta,16,UPS,0.45,1750,788,236,0.3,0.450285714,0.134857143,49.25,2022,7,29.94923858,61.85035588
Walmart,1185732,7/17/2022,Northeast,Maine,Portland,Powerade,42,DHL,0.55,2000,1100,275,0.25,0.55,0.1375,26.19047619,2022,7,25,61.84392724
Walmart,1185732,7/17/2022,Northeast,Maine,Portland,Dasani Water,17,DHL,0.6,3750,2250,900,0.4,0.6,0.24,132.3529412,2022,7,40,61.83749859
Walmart,1185732,7/17/2022,Midwest,Michigan,Detroit,Coca-Cola,52,USPS,0.4,7500,3000,1200,0.4,0.4,0.16,57.69230769,2022,7,40,59.35870596
Walmart,1185732,7/17/2022,Midwest,Michigan,Detroit,Diet Coke,34,UPS,0.35,5000,1750,613,0.35,0.35,0.1226,51.47058824,2022,7,35.02857143,59.77076663
Walmart,1185732,7/17/2022,Midwest,Michigan,Detroit,Sprite,40,UPS,0.3,4250,1275,446,0.35,0.3,0.104941176,31.875,2022,7,34.98039216,60.18282729
Walmart,1185732,7/17/2022,Midwest,Michigan,Detroit,Fanta,32,FedEx,0.3,3750,1125,450,0.4,0.3,0.12,35.15625,2022,7,40,60.59488795
Walmart,1185732,7/17/2022,Midwest,Michigan,Detroit,Powerade,43,DHL,0.4,3750,1500,525,0.35,0.4,0.14,34.88372093,2022,7,35,61.00694862
Walmart,1185732,7/17/2022,Midwest,Michigan,Detroit,Dasani Water,16,USPS,0.45,5500,2475,1238,0.5,0.45,0.225090909,154.6875,2022,7,50.02020202,61.41900928
Walmart,1185732,7/17/2022,Northeast,Vermont,Burlington,Coca-Cola,21,UPS,0.65,7000,4550,1820,0.4,0.65,0.26,216.6666667,2022,7,40,61.86964182
Walmart,1185732,7/17/2022,Northeast,Vermont,Burlington,Diet Coke,21,UPS,0.6,4500,2700,1080,0.4,0.6,0.24,128.5714286,2022,7,40,61.86321317
Walmart,1185732,7/17/2022,Northeast,Vermont,Burlington,Sprite,47,USPS,0.55,3750,2063,619,0.3,0.550133333,0.165066667,43.89361702,2022,7,30.00484731,61.85678453
Walmart,1185732,7/17/2022,Northeast,Vermont,Burlington,Fanta,60,DHL,0.55,3250,1788,536,0.3,0.550153846,0.164923077,29.8,2022,7,29.97762864,61.85035588
Walmart,1185732,7/17/2022,Northeast,Vermont,Burlington,Powerade,48,UPS,0.65,3500,2275,683,0.3,0.65,0.195142857,47.39583333,2022,7,30.02197802,61.84392724
Walmart,1185732,7/17/2022,Northeast,Vermont,Burlington,Dasani Water,47,UPS,0.7,5250,3675,1286,0.35,0.7,0.244952381,78.19148936,2022,7,34.99319728,61.83749859
Walmart,1185732,7/20/2022,Northeast,West Virginia,Charleston,Coca-Cola,19,DHL,0.5,5250,2625,1050,0.4,0.5,0.2,138.1578947,2022,7,40,58.30436325
Walmart,1185732,7/20/2022,Northeast,West Virginia,Charleston,Diet Coke,41,UPS,0.45,2750,1238,433,0.35,0.450181818,0.157454545,30.19512195,2022,7,34.97576737,58.30436325
Walmart,1185732,7/20/2022,Northeast,West Virginia,Charleston,Sprite,18,USPS,0.4,2000,800,280,0.35,0.4,0.14,44.44444444,2022,7,35,58.30436325
Walmart,1185732,7/20/2022,Northeast,West Virginia,Charleston,Fanta,23,UPS,0.4,1500,600,210,0.35,0.4,0.14,26.08695652,2022,7,35,58.30436325
Walmart,1185732,7/20/2022,Northeast,West Virginia,Charleston,Powerade,55,UPS,0.5,1750,875,263,0.3,0.5,0.150285714,15.90909091,2022,7,30.05714286,58.30436325
Walmart,1185732,7/20/2022,Northeast,West Virginia,Charleston,Dasani Water,59,USPS,0.55,3500,1925,578,0.3,0.55,0.165142857,32.62711864,2022,7,30.02597403,58.30436325
Walmart,1185732,7/20/2022,Northeast,New Hampshire,Manchester,Coca-Cola,23,UPS,0.65,6750,4388,1536,0.35,0.650074074,0.227555556,190.7826087,2022,7,35.00455789,58.30436325
Walmart,1185732,7/20/2022,Northeast,New Hampshire,Manchester,Diet Coke,17,UPS,0.6,4250,2550,893,0.35,0.6,0.210117647,150,2022,7,35.01960784,58.30436325
Walmart,1185732,7/20/2022,Northeast,New Hampshire,Manchester,Sprite,59,DHL,0.55,3500,1925,481,0.25,0.55,0.137428571,32.62711864,2022,7,24.98701299,58.30436325
Walmart,1185732,7/20/2022,Northeast,New Hampshire,Manchester,Fanta,40,DHL,0.55,3000,1650,413,0.25,0.55,0.137666667,41.25,2022,7,25.03030303,58.30436325
Walmart,1185732,7/20/2022,Northeast,New Hampshire,Manchester,Powerade,29,UPS,0.65,3250,2113,528,0.25,0.650153846,0.162461538,72.86206897,2022,7,24.98816848,58.30436325
Walmart,1185732,7/20/2022,Northeast,New Hampshire,Manchester,Dasani Water,30,UPS,0.7,5000,3500,1050,0.3,0.7,0.21,116.6666667,2022,7,30,58.30436325
Walmart,1185732,7/21/2022,Midwest,Ohio,Columbus,Coca-Cola,55,USPS,0.5,6000,3000,1200,0.4,0.5,0.2,54.54545455,2022,7,40,58.1716423
Walmart,1185732,7/21/2022,Midwest,Ohio,Columbus,Diet Coke,43,UPS,0.45,3500,1575,551,0.35,0.45,0.157428571,36.62790698,2022,7,34.98412698,58.1716423
Walmart,1185732,7/21/2022,Midwest,Ohio,Columbus,Sprite,38,FedEx,0.4,2750,1100,440,0.4,0.4,0.16,28.94736842,2022,7,40,58.1716423
Walmart,1185732,7/21/2022,Midwest,Ohio,Columbus,Fanta,19,DHL,0.4,2250,900,360,0.4,0.4,0.16,47.36842105,2022,7,40,58.1716423
Walmart,1185732,7/21/2022,Midwest,Ohio,Columbus,Powerade,41,FedEx,0.5,2500,1250,438,0.35,0.5,0.1752,30.48780488,2022,7,35.04,58.1716423
Walmart,1185732,7/21/2022,Midwest,Ohio,Columbus,Dasani Water,19,DHL,0.55,4250,2338,935,0.4,0.550117647,0.22,123.0526316,2022,7,39.99144568,58.1716423
Walmart,1185732,8/3/2022,Southeast,South Carolina,Charleston,Coca-Cola,17,UPS,0.65,10250,6663,2665,0.4,0.65004878,0.26,391.9411765,2022,8,39.99699835,60.59861374
Walmart,1185732,8/3/2022,Southeast,South Carolina,Charleston,Diet Coke,49,DHL,0.6,8000,4800,1680,0.35,0.6,0.21,97.95918367,2022,8,35,60.59861374
Walmart,1185732,8/3/2022,Southeast,South Carolina,Charleston,Sprite,37,USPS,0.55,7250,3988,1595,0.4,0.550068966,0.22,107.7837838,2022,8,39.99498495,60.59861374
Walmart,1185732,8/3/2022,Southeast,South Carolina,Charleston,Fanta,58,DHL,0.45,6750,3038,1215,0.4,0.450074074,0.18,52.37931034,2022,8,39.99341672,60.59861374
Walmart,1185732,8/3/2022,Southeast,South Carolina,Charleston,Powerade,42,USPS,0.55,6500,3575,1251,0.35,0.55,0.192461538,85.11904762,2022,8,34.99300699,60.59861374
Walmart,1185732,8/3/2022,Southeast,South Carolina,Charleston,Dasani Water,38,UPS,0.6,8250,4950,2475,0.5,0.6,0.3,130.2631579,2022,8,50,60.59861374
Walmart,1185732,8/3/2022,Midwest,Iowa,Des Moines,Coca-Cola,43,DHL,0.5,5250,2625,788,0.3,0.5,0.150095238,61.04651163,2022,8,30.01904762,60.59861374
Walmart,1185732,8/3/2022,Midwest,Iowa,Des Moines,Diet Coke,60,USPS,0.45,3000,1350,473,0.35,0.45,0.157666667,22.5,2022,8,35.03703704,60.59861374
Walmart,1185732,8/3/2022,Midwest,Iowa,Des Moines,Sprite,42,UPS,0.4,2250,900,270,0.3,0.4,0.12,21.42857143,2022,8,30,60.59861374
Walmart,1185732,8/3/2022,Midwest,Iowa,Des Moines,Fanta,20,DHL,0.4,2000,800,240,0.3,0.4,0.12,40,2022,8,30,60.59861374
Walmart,1185732,8/3/2022,Midwest,Iowa,Des Moines,Powerade,19,UPS,0.5,1750,875,438,0.5,0.5,0.250285714,46.05263158,2022,8,50.05714286,60.59861374
Walmart,1185732,8/3/2022,Midwest,Iowa,Des Moines,Dasani Water,37,FedEx,0.55,3500,1925,770,0.4,0.55,0.22,52.02702703,2022,8,40,60.59861374
Walmart,1185732,8/4/2022,Northeast,Pennsylvania,Philadelphia,Coca-Cola,26,DHL,0.65,5250,3413,1877,0.55,0.650095238,0.35752381,131.2692308,2022,8,54.99560504,60.36160278
Walmart,1185732,8/4/2022,Northeast,Pennsylvania,Philadelphia,Diet Coke,37,FedEx,0.6,3000,1800,630,0.35,0.6,0.21,48.64864865,2022,8,35,60.36160278
Walmart,1185732,8/4/2022,Northeast,Pennsylvania,Philadelphia,Sprite,16,USPS,0.55,2250,1238,495,0.4,0.550222222,0.22,77.375,2022,8,39.98384491,60.36160278
Walmart,1185732,8/4/2022,Northeast,Pennsylvania,Philadelphia,Fanta,18,UPS,0.55,2000,1100,440,0.4,0.55,0.22,61.11111111,2022,8,40,60.36160278
Walmart,1185732,8/4/2022,Northeast,Pennsylvania,Philadelphia,Powerade,16,FedEx,0.65,1750,1138,398,0.35,0.650285714,0.227428571,71.125,2022,8,34.97363796,60.36160278
Walmart,1185732,8/4/2022,Northeast,Pennsylvania,Philadelphia,Dasani Water,37,UPS,0.7,3500,2450,735,0.3,0.7,0.21,66.21621622,2022,8,30,60.36160278
Walmart,1185732,8/4/2022,Northeast,New Jersey,Newark,Coca-Cola,45,DHL,0.55,6250,3438,1375,0.4,0.55008,0.22,76.4,2022,8,39.99418266,60.36160278
Walmart,1185732,8/4/2022,Northeast,New Jersey,Newark,Diet Coke,18,UPS,0.5,4000,2000,800,0.4,0.5,0.2,111.1111111,2022,8,40,60.36160278
Walmart,1185732,8/4/2022,Northeast,New Jersey,Newark,Sprite,42,USPS,0.45,3250,1463,439,0.3,0.450153846,0.135076923,34.83333333,2022,8,30.00683527,60.36160278
Walmart,1185732,8/4/2022,Northeast,New Jersey,Newark,Fanta,30,FedEx,0.45,2250,1013,304,0.3,0.450222222,0.135111111,33.76666667,2022,8,30.00987167,60.36160278
Walmart,1185732,8/4/2022,Northeast,New Jersey,Newark,Powerade,52,UPS,0.55,2000,1100,330,0.3,0.55,0.165,21.15384615,2022,8,30,60.36160278
Walmart,1185732,8/4/2022,Northeast,New Jersey,Newark,Dasani Water,34,FedEx,0.6,3750,2250,788,0.35,0.6,0.210133333,66.17647059,2022,8,35.02222222,60.36160278
Walmart,1185732,8/6/2022,Southeast,Georgia,Atlanta,Coca-Cola,38,FedEx,0.65,11250,7313,3291,0.45,0.650044444,0.292533333,192.4473684,2022,8,45.00205114,59.38129542
Walmart,1185732,8/6/2022,Southeast,Georgia,Atlanta,Diet Coke,60,DHL,0.6,9000,5400,1890,0.35,0.6,0.21,90,2022,8,35,58.77071615
Walmart,1185732,8/6/2022,Southeast,Georgia,Atlanta,Sprite,50,USPS,0.55,8250,4538,1134,0.25,0.550060606,0.137454545,90.76,2022,8,24.98898193,58.16013688
Walmart,1185732,8/6/2022,Southeast,Georgia,Atlanta,Fanta,16,USPS,0.45,7750,3488,1046,0.3,0.450064516,0.134967742,218,2022,8,29.98853211,57.54955761
Walmart,1185732,8/6/2022,Southeast,Georgia,Atlanta,Powerade,51,USPS,0.55,7500,4125,1444,0.35,0.55,0.192533333,80.88235294,2022,8,35.00606061,56.93897834
Walmart,1185732,8/6/2022,Southeast,Georgia,Atlanta,Dasani Water,46,USPS,0.6,9250,5550,2775,0.5,0.6,0.3,120.6521739,2022,8,50,56.32839907
Walmart,1185732,8/6/2022,Midwest,North Dakota,Fargo,Coca-Cola,57,USPS,0.5,5250,2625,788,0.3,0.5,0.150095238,46.05263158,2022,8,30.01904762,59.86050415
Walmart,1185732,8/6/2022,Midwest,North Dakota,Fargo,Diet Coke,20,UPS,0.45,3000,1350,473,0.35,0.45,0.157666667,67.5,2022,8,35.03703704,59.72913361
Walmart,1185732,8/6/2022,Midwest,North Dakota,Fargo,Sprite,31,UPS,0.4,2250,900,270,0.3,0.4,0.12,29.03225806,2022,8,30,59.59776306
Walmart,1185732,8/6/2022,Midwest,North Dakota,Fargo,Fanta,54,USPS,0.4,2000,800,240,0.3,0.4,0.12,14.81481481,2022,8,30,59.46639252
Walmart,1185732,8/6/2022,Midwest,North Dakota,Fargo,Powerade,20,DHL,0.5,1750,875,438,0.5,0.5,0.250285714,43.75,2022,8,50.05714286,59.33502197
Walmart,1185732,8/6/2022,Midwest,North Dakota,Fargo,Dasani Water,32,USPS,0.55,3500,1925,770,0.4,0.55,0.22,60.15625,2022,8,40,59.20365143
Walmart,1185732,8/7/2022,Northeast,Delaware,Wilmington,Coca-Cola,20,DHL,0.5,6000,3000,1050,0.35,0.5,0.175,150,2022,8,35,59.81309891
Walmart,1185732,8/7/2022,Northeast,Delaware,Wilmington,Diet Coke,41,FedEx,0.45,3750,1688,591,0.35,0.450133333,0.1576,41.17073171,2022,8,35.01184834,59.5110817
Walmart,1185732,8/7/2022,Northeast,Delaware,Wilmington,Sprite,45,USPS,0.4,3000,1200,480,0.4,0.4,0.16,26.66666667,2022,8,40,59.20906448
Walmart,1185732,8/7/2022,Northeast,Delaware,Wilmington,Fanta,17,USPS,0.4,2000,800,320,0.4,0.4,0.16,47.05882353,2022,8,40,58.90704727
Walmart,1185732,8/7/2022,Northeast,Delaware,Wilmington,Powerade,16,FedEx,0.5,1750,875,263,0.3,0.5,0.150285714,54.6875,2022,8,30.05714286,58.60503006
Walmart,1185732,8/7/2022,Northeast,Delaware,Wilmington,Dasani Water,51,DHL,0.55,3500,1925,770,0.4,0.55,0.22,37.74509804,2022,8,40,58.30301285
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Coca-Cola,45,USPS,0.5,5500,2750,963,0.35,0.5,0.175090909,61.11111111,2022,8,35.01818182,59.81309891
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Diet Coke,48,UPS,0.45,3250,1463,512,0.35,0.450153846,0.157538462,30.47916667,2022,8,34.99658237,59.5110817
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Sprite,38,FedEx,0.4,2500,1000,400,0.4,0.4,0.16,26.31578947,2022,8,40,59.20906448
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Fanta,59,DHL,0.4,1500,600,240,0.4,0.4,0.16,10.16949153,2022,8,40,58.90704727
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Powerade,55,DHL,0.5,1250,625,188,0.3,0.5,0.1504,11.36363636,2022,8,30.08,58.60503006
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Dasani Water,32,UPS,0.55,3000,1650,660,0.4,0.55,0.22,51.5625,2022,8,40,58.30301285
Walmart,1185732,8/9/2022,Southeast,Florida,Miami,Coca-Cola,46,UPS,0.65,11250,7313,3291,0.45,0.650044444,0.292533333,158.9782609,2022,8,45.00205114,59.7738266
Walmart,1185732,8/9/2022,Southeast,Florida,Miami,Diet Coke,47,UPS,0.6,9000,5400,1890,0.35,0.6,0.21,114.893617,2022,8,35,59.7738266
Walmart,1185732,8/9/2022,Southeast,Florida,Miami,Sprite,23,UPS,0.55,8250,4538,1134,0.25,0.550060606,0.137454545,197.3043478,2022,8,24.98898193,59.7738266
Walmart,1185732,8/9/2022,Southeast,Florida,Miami,Fanta,40,DHL,0.45,7750,3488,1046,0.3,0.450064516,0.134967742,87.2,2022,8,29.98853211,59.7738266
Walmart,1185732,8/9/2022,Southeast,Florida,Miami,Powerade,55,FedEx,0.55,7500,4125,1444,0.35,0.55,0.192533333,75,2022,8,35.00606061,59.7738266
Walmart,1185732,8/9/2022,Southeast,Florida,Miami,Dasani Water,49,UPS,0.6,9250,5550,2775,0.5,0.6,0.3,113.2653061,2022,8,50,59.7738266
Walmart,1185732,8/9/2022,Southeast,Florida,Orlando,Coca-Cola,23,USPS,0.65,9250,6013,2706,0.45,0.650054054,0.292540541,261.4347826,2022,8,45.0024946,59.7738266
Walmart,1185732,8/9/2022,Southeast,Florida,Orlando,Diet Coke,57,FedEx,0.6,7000,4200,1470,0.35,0.6,0.21,73.68421053,2022,8,35,59.7738266
Walmart,1185732,8/9/2022,Southeast,Florida,Orlando,Sprite,47,USPS,0.55,6250,3438,859,0.25,0.55008,0.13744,73.14893617,2022,8,24.98545666,59.7738266
Walmart,1185732,8/9/2022,Southeast,Florida,Orlando,Fanta,33,FedEx,0.45,5750,2588,776,0.3,0.450086957,0.134956522,78.42424242,2022,8,29.98454405,59.7738266
Walmart,1185732,8/9/2022,Southeast,Florida,Orlando,Powerade,58,UPS,0.55,5500,3025,1059,0.35,0.55,0.192545455,52.15517241,2022,8,35.00826446,59.7738266
Walmart,1185732,8/9/2022,Southeast,Florida,Orlando,Dasani Water,19,USPS,0.6,7250,4350,2175,0.5,0.6,0.3,228.9473684,2022,8,50,59.7738266
Walmart,1185732,8/9/2022,Midwest,South Dakota,Sioux Falls,Coca-Cola,29,USPS,0.5,5250,2625,919,0.35,0.5,0.175047619,90.51724138,2022,8,35.00952381,59.7738266
Walmart,1185732,8/9/2022,Midwest,South Dakota,Sioux Falls,Diet Coke,50,DHL,0.45,3000,1350,405,0.3,0.45,0.135,27,2022,8,30,59.7738266
Walmart,1185732,8/9/2022,Midwest,South Dakota,Sioux Falls,Sprite,48,UPS,0.4,2250,900,270,0.3,0.4,0.12,18.75,2022,8,30,59.7738266
Walmart,1185732,8/9/2022,Midwest,South Dakota,Sioux Falls,Fanta,49,USPS,0.4,2000,800,240,0.3,0.4,0.12,16.32653061,2022,8,30,59.7738266
Walmart,1185732,8/9/2022,Midwest,South Dakota,Sioux Falls,Powerade,19,USPS,0.5,1750,875,306,0.35,0.5,0.174857143,46.05263158,2022,8,34.97142857,59.7738266
Walmart,1185732,8/9/2022,Midwest,South Dakota,Sioux Falls,Dasani Water,16,DHL,0.55,3500,1925,770,0.4,0.55,0.22,120.3125,2022,8,40,59.7738266
Walmart,1185732,8/10/2022,Southeast,North Carolina,Charlotte,Coca-Cola,55,USPS,0.65,8750,5688,2275,0.4,0.650057143,0.26,103.4181818,2022,8,39.99648383,60.34265137
Walmart,1185732,8/10/2022,Southeast,North Carolina,Charlotte,Diet Coke,17,DHL,0.6,6500,3900,1365,0.35,0.6,0.21,229.4117647,2022,8,35,60.34265137
Walmart,1185732,8/10/2022,Southeast,North Carolina,Charlotte,Sprite,27,UPS,0.55,5750,3163,1265,0.4,0.550086957,0.22,117.1481481,2022,8,39.99367689,60.34265137
Walmart,1185732,8/10/2022,Southeast,North Carolina,Charlotte,Fanta,34,USPS,0.45,5250,2363,945,0.4,0.450095238,0.18,69.5,2022,8,39.99153618,60.34265137
Walmart,1185732,8/10/2022,Southeast,North Carolina,Charlotte,Powerade,24,USPS,0.55,5000,2750,963,0.35,0.55,0.1926,114.5833333,2022,8,35.01818182,60.34265137
Walmart,1185732,8/10/2022,Southeast,North Carolina,Charlotte,Dasani Water,21,USPS,0.6,6750,4050,2025,0.5,0.6,0.3,192.8571429,2022,8,50,60.34265137
Walmart,1185732,8/10/2022,Midwest,Wisconsin,Milwaukee,Coca-Cola,43,DHL,0.5,5250,2625,1050,0.4,0.5,0.2,61.04651163,2022,8,40,60.34265137
Walmart,1185732,8/10/2022,Midwest,Wisconsin,Milwaukee,Diet Coke,29,USPS,0.45,3000,1350,540,0.4,0.45,0.18,46.55172414,2022,8,40,60.34265137
Walmart,1185732,8/10/2022,Midwest,Wisconsin,Milwaukee,Sprite,45,UPS,0.4,2250,900,315,0.35,0.4,0.14,20,2022,8,35,60.34265137
Walmart,1185732,8/10/2022,Midwest,Wisconsin,Milwaukee,Fanta,58,DHL,0.4,2000,800,280,0.35,0.4,0.14,13.79310345,2022,8,35,60.34265137
Walmart,1185732,8/10/2022,Midwest,Wisconsin,Milwaukee,Powerade,59,DHL,0.5,1750,875,263,0.3,0.5,0.150285714,14.83050847,2022,8,30.05714286,60.34265137
Walmart,1185732,8/10/2022,Midwest,Wisconsin,Milwaukee,Dasani Water,53,FedEx,0.55,3500,1925,770,0.4,0.55,0.22,36.32075472,2022,8,40,60.34265137
Walmart,1185732,8/11/2022,Northeast,New York,New York,Coca-Cola,52,FedEx,0.6,12500,7500,3750,0.5,0.6,0.3,144.2307692,2022,8,50,59.93499374
Walmart,1185732,8/11/2022,Northeast,New York,New York,Diet Coke,18,USPS,0.55,10250,5638,1691,0.3,0.55004878,0.16497561,313.2222222,2022,8,29.99290529,59.93499374
Walmart,1185732,8/11/2022,Northeast,New York,New York,Sprite,33,FedEx,0.5,9500,4750,1663,0.35,0.5,0.175052632,143.9393939,2022,8,35.01052632,59.93499374
Walmart,1185732,8/11/2022,Northeast,New York,New York,Fanta,19,USPS,0.5,9250,4625,1619,0.35,0.5,0.175027027,243.4210526,2022,8,35.00540541,59.93499374
Walmart,1185732,8/11/2022,Northeast,New York,New York,Powerade,60,FedEx,0.6,9000,5400,1620,0.3,0.6,0.18,90,2022,8,30,59.93499374
Walmart,1185732,8/11/2022,Northeast,New York,New York,Dasani Water,21,USPS,0.65,10750,6988,1747,0.25,0.650046512,0.162511628,332.7619048,2022,8,25,59.93499374
Walmart,1185732,8/11/2022,Midwest,Nebraska,Omaha,Coca-Cola,42,FedEx,0.45,5000,2250,900,0.4,0.45,0.18,53.57142857,2022,8,40,59.93499374
Walmart,1185732,8/11/2022,Midwest,Nebraska,Omaha,Diet Coke,21,DHL,0.45,2750,1238,433,0.35,0.450181818,0.157454545,58.95238095,2022,8,34.97576737,59.93499374
Walmart,1185732,8/11/2022,Midwest,Nebraska,Omaha,Sprite,41,UPS,0.4,2000,800,280,0.35,0.4,0.14,19.51219512,2022,8,35,59.93499374
Walmart,1185732,8/11/2022,Midwest,Nebraska,Omaha,Fanta,34,FedEx,0.3,1250,375,150,0.4,0.3,0.12,11.02941176,2022,8,40,59.93499374
Walmart,1185732,8/11/2022,Midwest,Nebraska,Omaha,Powerade,18,DHL,0.4,1000,400,140,0.35,0.4,0.14,22.22222222,2022,8,35,59.93499374
Walmart,1185732,8/11/2022,Midwest,Nebraska,Omaha,Dasani Water,47,USPS,0.45,2750,1238,619,0.5,0.450181818,0.225090909,26.34042553,2022,8,50,59.93499374
Walmart,1185732,8/11/2022,Northeast,New York,Albany,Coca-Cola,36,USPS,0.5,8500,4250,2125,0.5,0.5,0.25,118.0555556,2022,8,50,59.93499374
Walmart,1185732,8/11/2022,Northeast,New York,Albany,Diet Coke,27,UPS,0.45,6250,2813,844,0.3,0.45008,0.13504,104.1851852,2022,8,30.00355492,59.93499374
Walmart,1185732,8/11/2022,Northeast,New York,Albany,Sprite,26,FedEx,0.4,5500,2200,770,0.35,0.4,0.14,84.61538462,2022,8,35,59.93499374
Walmart,1185732,8/11/2022,Northeast,New York,Albany,Fanta,18,USPS,0.4,5250,2100,735,0.35,0.4,0.14,116.6666667,2022,8,35,59.93499374
Walmart,1185732,8/11/2022,Northeast,New York,Albany,Powerade,42,FedEx,0.5,5000,2500,750,0.3,0.5,0.15,59.52380952,2022,8,30,59.93499374
